Axle Number,Wheel Number,Timestamp,Wheel Angle,
0,0,21.46,28.707,
0,0,21.4794,28.707,
0,0,21.4995,28.707,
0,0,21.5204,28.707,
0,0,21.5397,28.707,
0,0,21.5602,28.707,
0,0,21.5803,28.707,
0,0,21.6005,28.707,
0,0,21.6209,28.707,
0,0,21.6412,28.707,
0,0,21.662,28.707,
0,0,21.6816,28.707,
0,0,21.7073,28.707,
0,0,21.7275,28.707,
0,0,21.749,28.707,
0,0,21.7683,28.707,
0,0,21.7885,28.707,
0,0,21.8087,28.707,
0,0,21.8288,28.707,
0,0,21.8494,28.707,
0,0,21.8699,28.707,
0,0,21.8896,28.707,
0,0,21.9098,28.707,
0,0,21.9302,28.707,
0,0,21.9503,28.707,
0,0,21.9707,28.707,
0,0,21.9909,28.707,
0,0,22.0114,28.707,
0,0,22.0316,28.707,
0,0,22.0518,28.707,
0,0,22.072,28.707,
0,0,22.0922,28.707,
0,0,22.1126,28.707,
0,0,22.1328,28.707,
0,0,22.153,28.707,
0,0,22.1731,28.707,
0,0,22.1934,28.707,
0,0,22.2139,28.707,
0,0,22.2341,28.707,
0,0,22.254,28.707,
0,0,22.2745,28.707,
0,0,22.2944,28.707,
0,0,22.315,28.707,
0,0,22.3349,28.707,
0,0,22.3557,28.707,
0,0,22.3761,28.707,
0,0,22.3961,28.707,
0,0,22.4166,28.707,
0,0,22.4366,28.707,
0,0,22.4567,28.707,
0,0,22.4771,28.707,
0,0,22.4974,28.707,
0,0,22.5187,28.707,
0,0,22.5389,28.707,
0,0,22.56,28.707,
0,0,22.5794,28.707,
0,0,22.5995,28.707,
0,0,22.6201,28.707,
0,0,22.64,28.707,
0,0,22.6621,28.707,
0,0,22.6804,28.707,
0,0,22.7022,28.707,
0,0,22.7225,28.707,
0,0,22.7427,28.707,
0,0,22.7631,28.707,
0,0,22.7831,28.707,
0,0,22.8034,28.707,
0,0,22.824,28.707,
0,0,22.844,28.707,
0,0,22.864,28.707,
0,0,22.8842,28.707,
0,0,22.9047,28.707,
0,0,22.9249,28.707,
0,0,22.946,28.707,
0,0,22.9656,28.707,
0,0,22.9859,28.707,
0,0,23.006,28.707,
0,0,23.0262,28.707,
0,0,23.0464,28.707,
0,0,23.0666,28.707,
0,0,23.0868,28.707,
0,0,23.107,28.707,
0,0,23.1272,28.707,
0,0,23.1479,28.707,
0,0,23.1677,28.707,
0,0,23.1878,28.707,
0,0,23.2081,28.707,
0,0,23.2282,28.707,
0,0,23.2485,28.707,
0,0,23.2687,28.707,
0,0,23.2889,28.707,
0,0,23.3096,28.707,
0,0,23.3294,28.707,
0,0,23.35,28.707,
0,0,23.37,28.707,
0,0,23.3902,28.707,
0,0,23.4113,28.707,
0,0,23.4312,28.707,
0,0,23.4518,28.707,
0,0,23.4718,28.707,
0,0,23.4919,28.707,
0,0,23.512,28.707,
0,0,23.5322,28.707,
0,0,23.5524,28.707,
0,0,23.5726,28.707,
0,0,23.5929,28.707,
0,0,23.6131,28.707,
0,0,23.6333,28.707,
0,0,23.6539,28.707,
0,0,23.674,28.707,
0,0,23.6944,28.707,
0,0,23.7144,28.707,
0,0,23.7345,28.707,
0,0,23.7551,28.707,
0,0,23.775,28.707,
0,0,23.7956,28.707,
0,0,23.8161,28.707,
0,0,23.8361,28.707,
0,0,23.8562,28.707,
0,0,23.8767,28.707,
0,0,23.8968,28.707,
0,0,23.9173,28.707,
0,0,23.9375,28.707,
0,0,23.9579,28.707,
0,0,23.9779,28.707,
0,0,23.9981,28.707,
0,0,24.0182,28.707,
0,0,24.0385,28.707,
0,0,24.06,28.707,
0,0,24.0789,28.707,
0,0,24.0999,28.707,
0,0,24.1205,28.707,
0,0,24.1398,28.707,
0,0,24.1611,28.707,
0,0,24.1802,28.707,
0,0,24.2005,28.707,
0,0,24.2207,28.707,
0,0,24.2409,28.707,
0,0,24.2615,28.707,
0,0,24.2815,28.707,
0,0,24.3017,28.707,
0,0,24.3219,28.707,
0,0,24.3421,28.707,
0,0,24.3631,28.707,
0,0,24.3825,28.707,
0,0,24.4027,28.707,
0,0,24.4232,28.707,
0,0,24.4434,28.707,
0,0,24.4637,28.707,
0,0,24.4839,28.707,
0,0,24.5041,28.707,
0,0,24.5243,28.707,
0,0,24.5445,28.707,
0,0,24.5647,28.707,
0,0,24.5849,28.707,
0,0,24.6051,28.707,
0,0,24.6254,28.707,
0,0,24.6456,28.707,
0,0,24.666,28.707,
0,0,24.6862,28.707,
0,0,24.7065,28.707,
0,0,24.7271,28.707,
0,0,24.747,28.707,
0,0,24.7671,28.707,
0,0,24.7873,28.707,
0,0,24.8075,28.707,
0,0,24.8278,28.707,
0,0,24.848,28.707,
0,0,24.8682,28.707,
0,0,24.8885,28.707,
0,0,24.9092,28.707,
0,0,24.9295,28.707,
0,0,24.95,28.707,
0,0,24.97,28.707,
0,0,24.9902,28.707,
0,0,25.0104,28.707,
0,0,25.0308,28.707,
0,0,25.051,28.707,
0,0,25.0715,28.707,
0,0,25.0917,28.707,
0,0,25.1121,28.707,
0,0,25.1323,28.707,
0,0,25.1525,28.707,
0,0,25.1727,28.707,
0,0,25.1929,28.707,
0,0,25.2132,28.707,
0,0,25.2334,28.707,
0,0,25.254,28.707,
0,0,25.2738,28.707,
0,0,25.2945,28.707,
0,0,25.315,28.707,
0,0,25.3349,28.707,
0,0,25.3548,28.707,
0,0,25.375,28.707,
0,0,25.3956,28.707,
0,0,25.4181,28.707,
0,0,25.4371,28.707,
0,0,25.4572,28.707,
0,0,25.4772,28.707,
0,0,25.4975,28.707,
0,0,25.519,28.707,
0,0,25.5395,28.707,
0,0,25.5606,28.707,
0,0,25.5801,28.707,
0,0,25.6007,28.707,
0,0,25.6207,28.707,
0,0,25.6409,28.707,
0,0,25.6619,28.707,
0,0,25.6814,28.707,
0,0,25.7038,28.707,
0,0,25.7239,28.707,
0,0,25.7442,28.707,
0,0,25.7644,28.707,
0,0,25.7846,28.707,
0,0,25.8048,28.707,
0,0,25.825,28.707,
0,0,25.8452,28.707,
0,0,25.8658,28.707,
0,0,25.886,28.707,
0,0,25.9062,28.707,
0,0,25.9264,28.707,
0,0,25.9466,28.707,
0,0,25.9668,28.707,
0,0,25.987,28.707,
0,0,26.0075,28.707,
0,0,26.0277,28.707,
0,0,26.0482,28.707,
0,0,26.0684,28.707,
0,0,26.0887,28.707,
0,0,26.1089,28.707,
0,0,26.1295,28.707,
0,0,26.1495,28.707,
0,0,26.1701,28.707,
0,0,26.1898,28.707,
0,0,26.2104,28.707,
0,0,26.2303,28.707,
0,0,26.2505,28.707,
0,0,26.2709,28.707,
0,0,26.2913,28.707,
0,0,26.3118,28.707,
0,0,26.3319,28.707,
0,0,26.3521,28.707,
0,0,26.3722,28.707,
0,0,26.3925,28.707,
0,0,26.4128,28.707,
0,0,26.4329,28.707,
0,0,26.4531,28.707,
0,0,26.4733,28.707,
0,0,26.4939,28.707,
0,0,26.5171,28.707,
0,0,26.5339,28.707,
0,0,26.5541,28.707,
0,0,26.5743,28.707,
0,0,26.5947,28.707,
0,0,26.6178,28.707,
0,0,26.6356,28.707,
0,0,26.6557,28.707,
0,0,26.6761,28.707,
0,0,26.6961,28.707,
0,0,26.7172,28.707,
0,0,26.7372,28.707,
0,0,26.7584,28.707,
0,0,26.7779,28.707,
0,0,26.7979,28.707,
0,0,26.8181,28.707,
0,0,26.8383,28.707,
0,0,26.8606,28.707,
0,0,26.8787,28.707,
0,0,26.8992,28.707,
0,0,26.9207,28.707,
0,0,26.9407,28.707,
0,0,26.9624,28.707,
0,0,26.9811,28.707,
0,0,27.0016,28.707,
0,0,27.0218,28.707,
0,0,27.042,28.707,
0,0,27.0621,28.707,
0,0,27.0824,28.707,
0,0,27.1026,28.707,
0,0,27.1239,28.707,
0,0,27.1445,28.707,
0,0,27.1643,28.707,
0,0,27.1845,28.707,
0,0,27.2047,28.707,
0,0,27.225,28.707,
0,0,27.2452,28.707,
0,0,27.2654,28.707,
0,0,27.2856,28.707,
0,0,27.3058,28.707,
0,0,27.3276,28.707,
0,0,27.3477,28.707,
0,0,27.3679,28.707,
0,0,27.3881,28.707,
0,0,27.4093,28.707,
0,0,27.4295,28.707,
0,0,27.4497,28.707,
0,0,27.4701,28.707,
0,0,27.4904,28.707,
0,0,27.5106,28.707,
0,0,27.5308,28.707,
0,0,27.551,28.707,
0,0,27.5712,28.707,
0,0,27.5915,28.707,
0,0,27.6117,28.707,
0,0,27.6319,28.707,
0,0,27.6521,28.707,
0,0,27.6723,28.707,
0,0,27.6925,28.707,
0,0,27.713,28.707,
0,0,27.7335,28.707,
0,0,27.7534,28.707,
0,0,27.774,28.707,
0,0,27.7939,28.707,
0,0,27.8146,28.707,
0,0,27.8347,28.707,
0,0,27.8546,28.707,
0,0,27.8757,28.707,
0,0,27.8956,28.707,
0,0,27.9155,28.707,
0,0,27.9354,28.707,
0,0,27.956,28.707,
0,0,27.9761,28.707,
0,0,27.9966,28.707,
0,0,28.0166,28.707,
0,0,28.0377,28.707,
0,0,28.0575,28.707,
0,0,28.0774,28.707,
0,0,28.0976,28.707,
0,0,28.1178,28.707,
0,0,28.138,28.707,
0,0,28.1587,28.707,
0,0,28.1784,28.707,
0,0,28.1986,28.707,
0,0,28.2188,28.707,
0,0,28.2391,28.707,
0,0,28.2603,28.707,
0,0,28.2796,28.707,
0,0,28.2997,28.707,
0,0,28.3201,28.707,
0,0,28.3401,28.707,
0,0,28.3614,28.707,
0,0,28.3806,28.707,
0,0,28.401,28.707,
0,0,28.4227,28.707,
0,0,28.4435,28.707,
0,0,28.4635,28.707,
0,0,28.4836,28.707,
0,0,28.5038,28.707,
0,0,28.524,28.707,
0,0,28.5447,28.707,
0,0,28.5645,28.707,
0,0,28.5846,28.707,
0,0,28.6049,28.707,
0,0,28.6251,28.707,
0,0,28.6453,28.707,
0,0,28.6656,28.707,
0,0,28.6858,28.707,
0,0,28.7071,28.707,
0,0,28.7274,28.707,
0,0,28.7479,28.707,
0,0,28.7678,28.707,
0,0,28.7881,28.707,
0,0,28.8082,28.707,
0,0,28.8285,28.418,
0,0,28.8486,28.418,
0,0,28.8689,28.418,
0,0,28.8891,28.418,
0,0,28.9096,28.418,
0,0,28.9295,28.707,
0,0,28.9497,28.707,
0,0,28.9701,28.707,
0,0,28.9902,28.707,
0,0,29.0104,28.707,
0,0,29.0313,28.707,
0,0,29.0514,28.707,
0,0,29.0717,28.707,
0,0,29.0919,28.707,
0,0,29.1121,28.707,
0,0,29.1328,28.707,
0,0,29.153,28.707,
0,0,29.1732,28.707,
0,0,29.194,28.707,
0,0,29.2145,28.707,
0,0,29.2345,28.707,
0,0,29.2551,28.707,
0,0,29.275,28.707,
0,0,29.2956,28.707,
0,0,29.3161,28.707,
0,0,29.3359,28.418,
0,0,29.3563,28.418,
0,0,29.3768,28.418,
0,0,29.3968,28.418,
0,0,29.417,28.418,
0,0,29.4388,28.418,
0,0,29.4603,28.418,
0,0,29.4801,28.418,
0,0,29.5001,28.418,
0,0,29.5207,28.707,
0,0,29.54,28.707,
0,1,0.018376,2.44922,
0,1,0.038983,2.44922,
0,1,0.06023,2.44922,
0,1,0.078832,2.44922,
0,1,0.099055,2.44922,
0,1,0.120345,2.44922,
0,1,0.139715,2.44922,
0,1,0.159981,2.44922,
0,1,0.180162,2.44922,
0,1,0.200427,2.44922,
0,1,0.220779,2.44922,
0,1,0.241172,2.44922,
0,1,0.261353,2.44922,
0,1,0.281534,2.44922,
0,1,0.301757,2.44922,
0,1,0.322065,2.44922,
0,1,0.342289,2.44922,
0,1,0.363024,2.44922,
0,1,0.38282,2.44922,
0,1,0.403001,2.44922,
0,1,0.423181,2.44922,
0,1,0.443405,2.44922,
0,1,0.463585,2.44922,
0,1,0.483808,2.44922,
0,1,0.503989,2.44922,
0,1,0.524255,2.44922,
0,1,0.544649,2.44922,
0,1,0.564957,2.44922,
0,1,0.585607,2.44922,
0,1,0.605788,2.44922,
0,1,0.626224,2.44922,
0,1,0.645893,2.44922,
0,1,0.666073,2.44922,
0,1,0.686296,2.44922,
0,1,0.706477,2.44922,
0,1,0.727041,2.44922,
0,1,0.746923,2.44922,
0,1,0.767147,2.44922,
0,1,0.787327,2.44922,
0,1,0.807508,2.44922,
0,1,0.828243,2.44922,
0,1,0.848295,2.44922,
0,1,0.868519,2.44922,
0,1,0.889211,2.44922,
0,1,0.909648,2.44922,
0,1,0.930029,2.44922,
0,1,0.949953,2.44922,
0,1,0.970219,2.44922,
0,1,0.9904,2.44922,
0,1,1.01058,2.44922,
0,1,1.03089,2.44922,
0,1,1.05115,2.44922,
0,1,1.07138,2.44922,
0,1,1.0928,2.44922,
0,1,1.11302,2.44922,
0,1,1.13371,2.44922,
0,1,1.15389,2.44922,
0,1,1.17403,2.44922,
0,1,1.19395,2.44922,
0,1,1.21405,2.44922,
0,1,1.23461,2.44922,
0,1,1.25535,2.44922,
0,1,1.27515,2.44922,
0,1,1.29567,2.44922,
0,1,1.31623,2.44922,
0,1,1.33569,2.44922,
0,1,1.35642,2.44922,
0,1,1.37665,2.44922,
0,1,1.39713,2.44922,
0,1,1.41731,2.44922,
0,1,1.4377,2.44922,
0,1,1.45728,2.44922,
0,1,1.47776,2.44922,
0,1,1.49777,2.44922,
0,1,1.51876,2.44922,
0,1,1.53899,2.44922,
0,1,1.55942,2.44922,
0,1,1.57965,2.44922,
0,1,1.5997,2.44922,
0,1,1.62022,2.44922,
0,1,1.64002,2.44922,
0,1,1.66109,2.44922,
0,1,1.68042,2.44922,
0,1,1.70064,2.44922,
0,1,1.72087,2.44922,
0,1,1.74156,2.44922,
0,1,1.76178,2.44922,
0,1,1.78179,2.44922,
0,1,1.80176,2.44922,
0,1,1.82241,2.44922,
0,1,1.84268,2.44922,
0,1,1.86294,2.44922,
0,1,1.88317,2.44922,
0,1,1.90335,2.44922,
0,1,1.92357,2.44922,
0,1,1.94384,2.44922,
0,1,1.96393,2.44922,
0,1,1.98418,2.44922,
0,1,2.00436,2.44922,
0,1,2.02476,2.44922,
0,1,2.04494,2.44922,
0,1,2.06529,2.44922,
0,1,2.08547,2.44922,
0,1,2.10569,2.44922,
0,1,2.12587,2.44922,
0,1,2.14665,2.44922,
0,1,2.16628,2.44922,
0,1,2.18646,2.44922,
0,1,2.20668,2.44922,
0,1,2.22686,2.44922,
0,1,2.24704,2.44922,
0,1,2.26722,2.44922,
0,1,2.28774,2.44922,
0,1,2.30797,2.44922,
0,1,2.32819,2.44922,
0,1,2.34837,2.44922,
0,1,2.36855,2.44922,
0,1,2.3892,2.44922,
0,1,2.40943,2.44922,
0,1,2.42944,2.44922,
0,1,2.44987,2.44922,
0,1,2.47035,2.44922,
0,1,2.48998,2.44922,
0,1,2.51028,2.44922,
0,1,2.53051,2.44922,
0,1,2.55124,2.44922,
0,1,2.57125,2.44922,
0,1,2.59143,2.44922,
0,1,2.61166,2.44922,
0,1,2.63188,2.44922,
0,1,2.65215,2.44922,
0,1,2.67284,2.44922,
0,1,2.69306,2.44922,
0,1,2.71311,2.44922,
0,1,2.73329,2.44922,
0,1,2.7539,2.44922,
0,1,2.7737,2.44922,
0,1,2.79392,2.44922,
0,1,2.81457,2.44922,
0,1,2.83433,2.44922,
0,1,2.8615,2.44922,
0,1,2.8761,2.44922,
0,1,2.89615,2.44922,
0,1,2.91714,2.44922,
0,1,2.93702,2.44922,
0,1,2.96108,2.44922,
0,1,2.97772,2.44922,
0,1,2.99769,2.44922,
0,1,3.01774,2.44922,
0,1,3.03774,2.44922,
0,1,3.06052,2.44922,
0,1,3.07814,2.44922,
0,1,3.0985,2.44922,
0,1,3.11872,2.44922,
0,1,3.1389,2.44922,
0,1,3.16151,2.44922,
0,1,3.17969,2.44922,
0,1,3.1997,2.44922,
0,1,3.22026,2.44922,
0,1,3.24002,2.44922,
0,1,3.26169,2.44922,
0,1,3.28059,2.44922,
0,1,3.30081,2.44922,
0,1,3.32121,2.44922,
0,1,3.34143,2.44922,
0,1,3.36396,2.44922,
0,1,3.38179,2.44922,
0,1,3.40244,2.44922,
0,1,3.42288,2.44922,
0,1,3.44314,2.44922,
0,1,3.46332,2.44922,
0,1,3.4835,2.44922,
0,1,3.50415,2.44922,
0,1,3.5248,2.44922,
0,1,3.54533,2.44922,
0,1,3.56521,2.44922,
0,1,3.58547,2.44922,
0,1,3.6057,2.44922,
0,1,3.62588,2.44922,
0,1,3.6461,2.44922,
0,1,3.66863,2.44922,
0,1,3.68881,2.44922,
0,1,3.70903,2.44922,
0,1,3.72925,2.44922,
0,1,3.74978,2.44922,
0,1,3.77026,2.44922,
0,1,3.79031,2.44922,
0,1,3.81036,2.44922,
0,1,3.83063,2.44922,
0,1,3.85136,2.44922,
0,1,3.87214,2.44922,
0,1,3.89189,2.44922,
0,1,3.91212,2.44922,
0,1,3.9323,2.44922,
0,1,3.95248,2.44922,
0,1,3.97317,2.44922,
0,1,3.99335,2.44922,
0,1,4.01349,2.44922,
0,1,4.03341,2.44922,
0,1,4.05351,2.44922,
0,1,4.07369,2.44922,
0,1,4.09387,2.44922,
0,1,4.11444,2.44922,
0,1,4.1344,2.44922,
0,1,4.15488,2.44922,
0,1,4.17553,2.44922,
0,1,4.19563,2.44922,
0,1,4.21615,2.44922,
0,1,4.23616,2.44922,
0,1,4.2563,2.44922,
0,1,4.27631,2.44922,
0,1,4.2967,2.44922,
0,1,4.31726,2.44922,
0,1,4.33693,2.44922,
0,1,4.35716,2.44922,
0,1,4.37781,2.44922,
0,1,4.39756,2.44922,
0,1,4.41778,2.44922,
0,1,4.43796,2.44922,
0,1,4.45955,2.44922,
0,1,4.47837,2.44922,
0,1,4.49855,2.44922,
0,1,4.51941,2.44922,
0,1,4.53972,2.44922,
0,1,4.56024,2.44922,
0,1,4.58008,2.44922,
0,1,4.60077,2.44922,
0,1,4.62104,2.44922,
0,1,4.64113,2.44922,
0,1,4.66166,2.44922,
0,1,4.68124,2.44922,
0,1,4.70146,2.44922,
0,1,4.72169,2.44922,
0,1,4.74187,2.44922,
0,1,4.76205,2.44922,
0,1,4.78231,2.44922,
0,1,4.80249,2.44922,
0,1,4.82276,2.44922,
0,1,4.84298,2.44922,
0,1,4.86363,2.44922,
0,1,4.88351,2.44922,
0,1,4.90374,2.44922,
0,1,4.92392,2.44922,
0,1,4.94448,2.44922,
0,1,4.96432,2.44922,
0,1,4.98455,2.44922,
0,1,5.00477,2.44922,
0,1,5.02495,2.44922,
0,1,5.04517,2.44922,
0,1,5.06535,2.44922,
0,1,5.08558,2.44922,
0,1,5.10576,2.44922,
0,1,5.12598,2.44922,
0,1,5.14671,2.44922,
0,1,5.16634,2.44922,
0,1,5.18665,2.44922,
0,1,5.20687,2.44922,
0,1,5.22777,2.44922,
0,1,5.24761,2.44922,
0,1,5.26779,2.44922,
0,1,5.28844,2.44922,
0,1,5.30867,2.44922,
0,1,5.32863,2.44922,
0,1,5.34864,2.44922,
0,1,5.36887,2.44922,
0,1,5.38909,2.44922,
0,1,5.40927,2.44922,
0,1,5.42971,2.44922,
0,1,5.44972,2.44922,
0,1,5.47024,2.44922,
0,1,5.49016,2.44922,
0,1,5.51039,2.44922,
0,1,5.53065,2.44922,
0,1,5.55083,2.44922,
0,1,5.57131,2.44922,
0,1,5.59158,2.44922,
0,1,5.61176,2.44922,
0,1,5.63198,2.44922,
0,1,5.65216,2.44922,
0,1,5.67358,2.44922,
0,1,5.69376,2.44922,
0,1,5.71445,2.44922,
0,1,5.73421,2.09766,
0,1,5.75511,2.09766,
0,1,5.77559,2.09766,
0,1,5.79556,2.09766,
0,1,5.81664,1.75,
0,1,5.83712,1.75,
0,1,5.8573,1.75,
0,1,5.87765,1.75,
0,1,5.89791,1.75,
0,1,5.91809,1.75,
0,1,5.93827,1.04688,
0,1,5.95846,1.04688,
0,1,5.97868,1.04688,
0,1,5.99886,1.04688,
0,1,6.01908,0.699219,
0,1,6.03969,0.699219,
0,1,6.06055,0.699219,
0,1,6.08031,0.699219,
0,1,6.10066,0.699219,
0,1,6.12084,0,
0,1,6.14106,0,
0,1,6.16188,0,
0,1,6.18162,0,
0,1,6.2018,0,
0,1,6.22198,-0.582031,
0,1,6.24221,-0.582031,
0,1,6.26239,-0.582031,
0,1,6.28261,-0.582031,
0,1,6.30279,-0.582031,
0,1,6.32297,-1.16016,
0,1,6.34456,-1.16016,
0,1,6.36338,-1.16016,
0,1,6.3836,-1.16016,
0,1,6.40425,-1.16016,
0,1,6.42447,-2.03125,
0,1,6.44457,-2.03125,
0,1,6.46449,-2.03125,
0,1,6.4848,-2.03125,
0,1,6.50502,-2.03125,
0,1,6.5252,-2.61328,
0,1,6.5456,-2.61328,
0,1,6.56582,-2.61328,
0,1,6.58604,-2.61328,
0,1,6.60623,-2.61328,
0,1,6.62645,-3.19141,
0,1,6.64663,-3.19141,
0,1,6.66685,-3.19141,
0,1,6.68708,-3.19141,
0,1,6.70726,-3.19141,
0,1,6.72744,-4.0625,
0,1,6.74766,-4.0625,
0,1,6.76784,-4.0625,
0,1,6.78802,-4.0625,
0,1,6.80824,-4.0625,
0,1,6.82842,-4.93359,
0,1,6.84886,-4.93359,
0,1,6.86904,-4.93359,
0,1,6.88922,-4.93359,
0,1,6.9097,-4.93359,
0,1,6.92975,-5.80078,
0,1,6.94998,-5.80078,
0,1,6.97028,-5.80078,
0,1,6.99038,-5.80078,
0,1,7.01069,-5.80078,
0,1,7.03087,-6.67188,
0,1,7.05109,-6.67188,
0,1,7.07183,-6.67188,
0,1,7.09209,-6.67188,
0,1,7.1121,-6.67188,
0,1,7.13203,-7.54297,
0,1,7.15229,-7.54297,
0,1,7.17256,-7.54297,
0,1,7.19274,-7.54297,
0,1,7.21301,-7.54297,
0,1,7.23329,-8.70312,
0,1,7.25403,-8.70312,
0,1,7.27447,-8.70312,
0,1,7.29452,-8.70312,
0,1,7.315,-8.70312,
0,1,7.33509,-9.86328,
0,1,7.35553,-9.86328,
0,1,7.37618,-9.86328,
0,1,7.39615,-9.86328,
0,1,7.41667,-10.7305,
0,1,7.43668,-10.7305,
0,1,7.45729,-10.7305,
0,1,7.47725,-10.7305,
0,1,7.49731,-10.7305,
0,1,7.51757,-11.6016,
0,1,7.53775,-11.6016,
0,1,7.55823,-11.6016,
0,1,7.57824,-11.6016,
0,1,7.59846,-11.6016,
0,1,7.61865,-12.4727,
0,1,7.63883,-12.4727,
0,1,7.6605,-12.4727,
0,1,7.68047,-12.4727,
0,1,7.70103,-12.4727,
0,1,7.7213,-13.3438,
0,1,7.74144,-13.3438,
0,1,7.76166,-13.3438,
0,1,7.78188,-13.3438,
0,1,7.80206,-13.3438,
0,1,7.82224,-14.2109,
0,1,7.84242,-14.2109,
0,1,7.8632,-14.2109,
0,1,7.88296,-14.2109,
0,1,7.90322,-14.2109,
0,1,7.92361,-15.082,
0,1,7.94392,-15.082,
0,1,7.96513,-15.082,
0,1,7.98424,-15.082,
0,1,8.00442,-15.082,
0,1,8.0249,-15.9531,
0,1,8.04513,-15.9531,
0,1,8.06535,-15.9531,
0,1,8.08553,-15.9531,
0,1,8.10575,-15.9531,
0,1,8.12632,-16.8203,
0,1,8.14654,-16.8203,
0,1,8.16676,-16.8203,
0,1,8.18694,-16.8203,
0,1,8.20764,-16.8203,
0,1,8.22794,-17.4023,
0,1,8.248,-17.4023,
0,1,8.26795,-17.4023,
0,1,8.2883,-17.4023,
0,1,8.30848,-17.4023,
0,1,8.32875,-18.2734,
0,1,8.34897,-18.2734,
0,1,8.36915,-18.2734,
0,1,8.38976,-18.2734,
0,1,8.40977,-18.2734,
0,1,8.43016,-19.1406,
0,1,8.45022,-19.1406,
0,1,8.47044,-19.1406,
0,1,8.49079,-19.1406,
0,1,8.51101,-19.1406,
0,1,8.53124,-20.0117,
0,1,8.55155,-20.0117,
0,1,8.5719,-20.0117,
0,1,8.59212,-20.0117,
0,1,8.6123,-20.0117,
0,1,8.63252,-20.5938,
0,1,8.65271,-20.5938,
0,1,8.67446,-20.5938,
0,1,8.6946,-20.5938,
0,1,8.71453,-20.5938,
0,1,8.73475,-21.4609,
0,1,8.7551,-21.4609,
0,1,8.7766,-21.4609,
0,1,8.7964,-21.4609,
0,1,8.81658,-22.043,
0,1,8.83655,-22.043,
0,1,8.8572,-22.043,
0,1,8.87968,-22.043,
0,1,8.89824,-22.043,
0,1,8.91761,-22.6211,
0,1,8.93766,-22.6211,
0,1,8.95806,-22.6211,
0,1,8.97828,-22.6211,
0,1,8.99825,-22.6211,
0,1,9.01843,-23.4922,
0,1,9.03861,-23.4922,
0,1,9.05943,-23.4922,
0,1,9.07906,-23.4922,
0,1,9.09928,-23.4922,
0,1,9.12031,-24.0703,
0,1,9.1399,-24.0703,
0,1,9.1605,-24.0703,
0,1,9.18043,-24.0703,
0,1,9.20078,-24.0703,
0,1,9.221,-24.9414,
0,1,9.24127,-24.9414,
0,1,9.26145,-24.9414,
0,1,9.28167,-24.9414,
0,1,9.30202,-24.9414,
0,1,9.32223,-25.8125,
0,1,9.34246,-25.8125,
0,1,9.36353,-25.8125,
0,1,9.3829,-25.8125,
0,1,9.40355,-25.8125,
0,1,9.42378,-26.3906,
0,1,9.44404,-26.3906,
0,1,9.46427,-26.3906,
0,1,9.48445,-26.3906,
0,1,9.50463,-26.3906,
0,1,9.52485,-27.2617,
0,1,9.54507,-27.2617,
0,1,9.56547,-27.2617,
0,1,9.58569,-27.2617,
0,1,9.60587,-27.2617,
0,1,9.62605,-28.1328,
0,1,9.64627,-28.1328,
0,1,9.66646,-28.1328,
0,1,9.68668,-28.1328,
0,1,9.70686,-28.1328,
0,1,9.72704,-28.7109,
0,1,9.74722,-28.7109,
0,1,9.76744,-28.7109,
0,1,9.78762,-28.7109,
0,1,9.80785,-28.7109,
0,1,9.82803,-28.7109,
0,1,9.84825,-28.7109,
0,1,9.86847,-28.7109,
0,1,9.8887,-28.7109,
0,1,9.90888,-28.7109,
0,1,9.92906,-28.7109,
0,1,9.94928,-28.7109,
0,1,9.97036,-28.7109,
0,1,9.98981,-28.7109,
0,1,10.0101,-28.7109,
0,1,10.0303,-28.7109,
0,1,10.051,-28.7109,
0,1,10.0713,-28.7109,
0,1,10.0914,-28.7109,
0,1,10.1116,-28.7109,
0,1,10.1318,-28.7109,
0,1,10.152,-28.7109,
0,1,10.1722,-28.7109,
0,1,10.1924,-28.7109,
0,1,10.2126,-28.7109,
0,1,10.2328,-28.7109,
0,1,10.253,-28.7109,
0,1,10.2732,-28.7109,
0,1,10.2934,-28.7109,
0,1,10.3136,-28.7109,
0,1,10.3344,-28.7109,
0,1,10.354,-28.7109,
0,1,10.3745,-28.7109,
0,1,10.3951,-28.7109,
0,1,10.4151,-28.7109,
0,1,10.4356,-28.7109,
0,1,10.4556,-28.7109,
0,1,10.4755,-28.7109,
0,1,10.4962,-28.7109,
0,1,10.5161,-28.7109,
0,1,10.5362,-28.7109,
0,1,10.5564,-28.7109,
0,1,10.5769,-28.7109,
0,1,10.597,-28.7109,
0,1,10.6173,-28.7109,
0,1,10.6378,-28.7109,
0,1,10.6589,-28.7109,
0,1,10.6795,-28.7109,
0,1,10.6999,-28.7109,
0,1,10.7206,-28.7109,
0,1,10.7405,-28.7109,
0,1,10.7616,-28.7109,
0,1,10.781,-28.7109,
0,1,10.8013,-28.7109,
0,1,10.8216,-28.7109,
0,1,10.8421,-28.7109,
0,1,10.8623,-28.7109,
0,1,10.8825,-28.7109,
0,1,10.9027,-28.7109,
0,1,10.9229,-28.7109,
0,1,10.9431,-28.7109,
0,1,10.9634,-28.7109,
0,1,10.9835,-28.7109,
0,1,11.0038,-28.7109,
0,1,11.024,-28.7109,
0,1,11.0443,-28.7109,
0,1,11.0645,-28.7109,
0,1,11.0847,-28.7109,
0,1,11.1049,-28.7109,
